dataset,action_id,issue_pair_id,baseline_report_id,ours_report_id,checker_family,checker,kind,lifecycle_applicable,evidence,transition,baseline_locations,ours_locations
Android,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc,f43b69d4af7c90a6fe3b,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_1de6adc2c8b8f44e14f19e6e4667d152.plist|0,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_7703fd953ae73c78594fc83d3d057e5e.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc,f43b69d4af7c90a6fe3b,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_1de6adc2c8b8f44e14f19e6e4667d152.plist|0,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_7703fd953ae73c78594fc83d3d057e5e.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc,f43b69d4af7c90a6fe3b,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_1de6adc2c8b8f44e14f19e6e4667d152.plist|0,android:frameworks/native/libs/binder/tests/binderRecordedTransactionTest.cpp:1b313f4e445ca57215bc|binderRecordedTransactionTest.cpp_clangsa_7703fd953ae73c78594fc83d3d057e5e.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,d1ffdcac8ea259f1db0c,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|0,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|0,unix,unix.Malloc,uaf,True,allocation,retained,system/core/libutils/binder/SharedBuffer.cpp:37:52,system/core/libutils/binder/SharedBuffer.cpp:37:52
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,d1ffdcac8ea259f1db0c,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|0,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:220:5,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:220:5
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,d1ffdcac8ea259f1db0c,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|0,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|0,unix,unix.Malloc,uaf,True,branch,retained,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,56c687ba90ede7326f8d,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|1,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|1,unix,unix.Malloc,uaf,True,allocation,retained,system/core/libutils/binder/SharedBuffer.cpp:37:52,system/core/libutils/binder/SharedBuffer.cpp:37:52
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,56c687ba90ede7326f8d,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|1,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|1,unix,unix.Malloc,uaf,True,release,retained,frameworks/native/libs/binder/include/binder/Status.h:166:17;system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:168:5,frameworks/native/libs/binder/include/binder/Status.h:166:17;system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:168:5
Android,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b,56c687ba90ede7326f8d,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ee155882d0823bd7c3449a09b64ddba.plist|1,android:frameworks/native/libs/binder/tests/binderRpcWireProtocolTest.cpp:f689157fe072e041646b|binderRpcWireProtocolTest.cpp_clangsa_6ae889888109f7c964c99024b22b0654.plist|1,unix,unix.Malloc,uaf,True,branch,retained,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,03dd16007dd935d53e34,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|1,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|1,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,03dd16007dd935d53e34,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|1,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|1,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,03dd16007dd935d53e34,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|1,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|1,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,bafe42af7bfc7615b9ee,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|0,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|0,unix,unix.Malloc,uaf,True,allocation,retained,system/core/libutils/binder/SharedBuffer.cpp:37:52,system/core/libutils/binder/SharedBuffer.cpp:37:52
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,bafe42af7bfc7615b9ee,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|0,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:220:5,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:220:5
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,bafe42af7bfc7615b9ee,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|0,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|0,unix,unix.Malloc,uaf,True,branch,retained,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,2cc52aae66024902a832,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|2,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|2,unix,unix.Malloc,uaf,True,allocation,retained,system/core/libutils/binder/SharedBuffer.cpp:37:52,system/core/libutils/binder/SharedBuffer.cpp:37:52
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,2cc52aae66024902a832,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|2,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|2,unix,unix.Malloc,uaf,True,release,retained,frameworks/native/libs/binder/include/binder/Status.h:166:17;system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:168:5,frameworks/native/libs/binder/include/binder/Status.h:166:17;system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String8.cpp:168:5
Android,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e,2cc52aae66024902a832,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_b9c616fb0dcae825373b8e344bc47cc3.plist|2,android:frameworks/native/libs/binder/tests/binderStatusUnitTest.cpp:ac19e85f12bd94f7c66e|binderStatusUnitTest.cpp_clangsa_4964f38896516ff318e4a4e82783057b.plist|2,unix,unix.Malloc,uaf,True,branch,retained,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13,frameworks/native/libs/binder/Status.cpp:245:9;system/core/libutils/binder/SharedBuffer.cpp:38:9;system/core/libutils/binder/SharedBuffer.h:144:13
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39,aab3cc6d99a0b36620c4,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_2b8d5e9b8b3d81bf08c8917000e32493.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_3877e91251b5ebeea15f48fae006fa0e.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39,aab3cc6d99a0b36620c4,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_2b8d5e9b8b3d81bf08c8917000e32493.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_3877e91251b5ebeea15f48fae006fa0e.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39,aab3cc6d99a0b36620c4,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_2b8d5e9b8b3d81bf08c8917000e32493.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/binder2corpus/binder2corpus.cpp:464f815b391bd9e1ea39|binder2corpus.cpp_clangsa_3877e91251b5ebeea15f48fae006fa0e.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b,be7cf2399b104ec7dcb9,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_20e16df159b47750f480abf1d7daec31.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_8c5fdb054fe8e65a3efca5774aca0ade.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b,be7cf2399b104ec7dcb9,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_20e16df159b47750f480abf1d7daec31.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_8c5fdb054fe8e65a3efca5774aca0ade.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b,be7cf2399b104ec7dcb9,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_20e16df159b47750f480abf1d7daec31.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_driver.cpp:fad420ade8911ff6221b|libbinder_driver.cpp_clangsa_8c5fdb054fe8e65a3efca5774aca0ade.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1,3f3db3a131f7ca66b529,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_69660834854de1011dad9af18a677d22.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_5431cd5b89f45ad4156eca90dbeb9b5e.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1,3f3db3a131f7ca66b529,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_69660834854de1011dad9af18a677d22.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_5431cd5b89f45ad4156eca90dbeb9b5e.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1,3f3db3a131f7ca66b529,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_69660834854de1011dad9af18a677d22.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/libbinder_ndk_driver.cpp:d4f5838dee24df079bc1|libbinder_ndk_driver.cpp_clangsa_5431cd5b89f45ad4156eca90dbeb9b5e.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609,e5d028936a9395298341,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_b8cefb28a7d0856b13d0614485444bee.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_7177138ba90d508854a9224b3aa8c8c9.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609,e5d028936a9395298341,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_b8cefb28a7d0856b13d0614485444bee.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_7177138ba90d508854a9224b3aa8c8c9.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609,e5d028936a9395298341,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_b8cefb28a7d0856b13d0614485444bee.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/random_parcel_seeds.cpp:21fd7f213c9697c42609|random_parcel_seeds.cpp_clangsa_7177138ba90d508854a9224b3aa8c8c9.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48,be23eb164e60f19e5e8c,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_1d542dba1458bc7e97ad72dd28db0026.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_67a384745a4ac76a45cf6c818f93844b.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48,be23eb164e60f19e5e8c,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_1d542dba1458bc7e97ad72dd28db0026.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_67a384745a4ac76a45cf6c818f93844b.plist|0,unix,unix.Malloc,uaf,True,release,retained,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9,system/core/libutils/binder/SharedBuffer.cpp:122:13;system/core/libutils/binder/SharedBuffer.cpp:52:5;system/core/libutils/binder/String16.cpp:163:5;system/core/libutils/binder/String16.cpp:356:9
Android,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48,be23eb164e60f19e5e8c,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_1d542dba1458bc7e97ad72dd28db0026.plist|0,android:frameworks/native/libs/binder/tests/parcel_fuzzer/rust_interface/RandomParcelWrapper.cpp:1994b14d7d56493a6c48|RandomParcelWrapper.cpp_clangsa_67a384745a4ac76a45cf6c818f93844b.plist|0,unix,unix.Malloc,uaf,True,branch,retained,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1,system/core/libutils/binder/SharedBuffer.h:144:13;system/core/libutils/binder/String16.cpp:367:12;system/core/libutils/include/utils/String16.h:293:1
Android,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d,4e81de235e083cc5f8ba,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_6e62e97c3072061ccde31f230a47c7cd.plist|0,android:frameworks/native/libs/binder/trusty/RpcServerTrusty.cpp:48171419e67d34a0424d|RpcServerTrusty.cpp_clangsa_62d66aa6e345f5905e0a0082f8a1f21c.plist|0,unix,unix.Malloc,uaf,True,allocation,absent_in_both,,
