dataset,action_id,issue_pair_id,status,baseline_report_id,ours_report_id,match_cost,baseline_complete,ours_complete,overall_class
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,b47dab042ff00232bf50,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|0,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|0,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,f44d8487e506bf4d148e,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|14,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|14,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,e5c9994953357b8437a5,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|7,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|7,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,4c041144b12e922b2872,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|5,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|5,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,ce8dce0696815f4a51ec,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|6,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|6,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,24b20a758099bb88b054,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|4,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|4,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,e7d8988b26c5b5fa7363,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|3,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|3,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,fc0e0e9207a8b9e8684e,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|1,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,11ea98590a67b0ab0095,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|2,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|2,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,63e3a10de62f293d4193,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|8,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|8,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,b81483f98c9bf40baf38,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|9,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|9,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,69fea7185b179f73fa05,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|10,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|10,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,98e51d6724b789baf811,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|11,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|11,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5,28d770c21844d1d51cc9,matched,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_dbb11898a917bd33a1ce052646031d35.plist|13,android:frameworks/base/tools/aapt/pseudolocalize.cpp:7e5ab5919330b12354f5|pseudolocalize.cpp_clangsa_ab1921b0b2de8d11af8699fde8ff36d8.plist|13,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632,c5d5a34a226d19b579d7,matched,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632|AaptConfig_test.cpp_clangsa_d7e9bd6b410225c96bc1c7d5ddd5bd3a.plist|0,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632|AaptConfig_test.cpp_clangsa_8cdcb9987e900ae5750f208ef4502088.plist|0,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632,d286361c4050b46f965f,matched,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632|AaptConfig_test.cpp_clangsa_d7e9bd6b410225c96bc1c7d5ddd5bd3a.plist|1,android:frameworks/base/tools/aapt/tests/AaptConfig_test.cpp:438cedf07d059872f632|AaptConfig_test.cpp_clangsa_8cdcb9987e900ae5750f208ef4502088.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,2be9b5166cbe7c5fbfa7,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|5,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|5,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,0d6f015b003751965372,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|0,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|0,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,fe918aee3e82091d9f5b,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|7,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|7,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,2fcd1a30cc96f457d30b,ours_only,,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|8,,,True,
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,2fcd1a30cc96f457d30b,ours_only,,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|9,,,True,
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,20e8986adbd68b27f66c,ours_only,,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|10,,,True,
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,20e8986adbd68b27f66c,ours_only,,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|11,,,True,
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,9ea97d93775185e07411,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|1,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,745888281ce1d9384df2,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|4,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|4,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,28b6fa3e1667d10f7ad0,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|2,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|2,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,e9b2488ec335292bfec6,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|3,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|3,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054,43c260d3f1ce1d2a3f78,matched,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_e58879a7d236b4ba4e499c58946302af.plist|6,android:frameworks/base/tools/aapt/tests/AaptGroupEntry_test.cpp:7cd764d6c766cedc1054|AaptGroupEntry_test.cpp_clangsa_cf8270f889f53f12c252b22e2da8c2d5.plist|6,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,8c3bbce779612e4fd50b,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|7,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|7,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,1e08c945b37438888bdc,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|0,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|0,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,bf4292169623f90cccf0,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|9,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|9,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,fb49eafd9b3a1e19cd9a,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|1,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,3a258a56e816a0a2fd80,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|4,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|4,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,2d40769dbf21e872371e,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|5,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|5,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,54ee09cde27836ff58cf,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|6,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|6,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,60d23603086254f70c2a,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|2,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|2,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,d3af45b85f4aa8fd6076,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|3,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|3,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25,ed88606ed0b72a6085a0,matched,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_344ac4fe35ea6c7d7fc1911fc74af242.plist|8,android:frameworks/base/tools/aapt/tests/Pseudolocales_test.cpp:fcd7bef0aef68589eb25|Pseudolocales_test.cpp_clangsa_72acb87f32e2d51645362614996ea79f.plist|8,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,e9bbd1d4cc85d828bb0d,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|5,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|5,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,c476882b704af93e91b7,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|0,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|0,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,647ef93b60a5156c785b,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|6,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|6,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,098777aaa4fbd19fc6f0,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|1,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,b36edd6ea829ed2f2bae,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|4,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|4,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,9c43795e6ab1d602caac,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|2,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|2,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e,486cdc91dd50734eb156,matched,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_baa8fd1fda38b8a6f886a50882047588.plist|3,android:frameworks/base/tools/aapt/tests/ResourceFilter_test.cpp:3eb7d1ecc5a73ff3372e|ResourceFilter_test.cpp_clangsa_491ed68fbf552cf71bb7d31b0a8fc964.plist|3,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,e774e0159ca6e6e1b693,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|5,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|5,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,80c0bfc4c1ce4561a4ed,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|0,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|0,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,a29f698721d2f8591d9d,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|6,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|6,0,,,not_applicable
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,b2fe8b57a3a0aeacf7b9,ours_only,,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|7,,,True,
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,b2fe8b57a3a0aeacf7b9,ours_only,,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|8,,,True,
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,c11431d4a9c5b384102b,ours_only,,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|9,,,True,
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,c11431d4a9c5b384102b,ours_only,,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|10,,,True,
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,154649390838b042818e,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|1,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|1,0,True,True,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,15b2ef98ef6a1a968c90,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|2,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|2,0,False,False,unchanged
Android,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8,053e13bad69e7f8be296,matched,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_38e7be088ac909d076ea69ef3bc83ce2.plist|3,android:frameworks/base/tools/aapt/tests/ResourceTable_test.cpp:79492b8b8eeea4ac2cb8|ResourceTable_test.cpp_clangsa_56682bb06483486a28fe62de298b259f.plist|3,0,True,True,unchanged
