dataset,action_id,source_path,status,reason,action_count,baseline_plist_count,ours_plist_count,baseline_configs,ours_configs
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/rbac/v3/rbac.upbdefs.c:826fdac7c429e35d1019,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/rbac/v3/rbac.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/router/v3/router.upbdefs.c:3e017aac720e89d90069,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/router/v3/router.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/stateful_session/v3/stateful_session.upbdefs.c:7a29570a45c053fa17a3,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/http/stateful_session/v3/stateful_session.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/network/http_connection_manager/v3/http_connection_manager.upbdefs.c:e53475e71aeddb3331af,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/filters/network/http_connection_manager/v3/http_connection_manager.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/http/stateful_session/cookie/v3/cookie.upbdefs.c:a9e3f38fd3af0ec67c93,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/http/stateful_session/cookie/v3/cookie.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/cert.upbdefs.c:a337a1ec471dff1a38c4,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/cert.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/common.upbdefs.c:3e0760842e99addf5eff,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/common.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/secret.upbdefs.c:07b5679969f1de2dc880,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/secret.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/tls.upbdefs.c:4dc22cdd884fda8a481d,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/tls.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/tls_spiffe_validator_config.upbdefs.c:96fa7f101c01111658b7,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/transport_sockets/tls/v3/tls_spiffe_validator_config.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/upstreams/http/v3/http_protocol_options.upbdefs.c:d9a9f5420d048b65bf65,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/extensions/upstreams/http/v3/http_protocol_options.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/discovery/v3/ads.upbdefs.c:3d6ba9c49c48944777a8,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/discovery/v3/ads.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/discovery/v3/discovery.upbdefs.c:9053ed3da77f5d24bd94,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/discovery/v3/discovery.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/load_stats/v3/lrs.upbdefs.c:dc489eba6016c392197e,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/load_stats/v3/lrs.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/status/v3/csds.upbdefs.c:9d99aa2601159d843f4f,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/service/status/v3/csds.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/http/v3/cookie.upbdefs.c:dca6e7e70fd93cd47551,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/http/v3/cookie.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/http/v3/path_transformation.upbdefs.c:616b32972dc600ba65d0,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/http/v3/path_transformation.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/filter_state.upbdefs.c:460b256f8f7e5ce2f6b4,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/filter_state.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/http_inputs.upbdefs.c:7f60c6e3e55fe9a20a8c,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/http_inputs.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/metadata.upbdefs.c:1b0ab710e0c482fb3d51,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/metadata.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/node.upbdefs.c:620a3a55686ddf54a296,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/node.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/number.upbdefs.c:5153dc5bbcd93e10eab9,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/number.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/path.upbdefs.c:7f281a7e9422711269b0,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/path.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/regex.upbdefs.c:75185dc17f7138bffbd5,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/regex.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/status_code_input.upbdefs.c:800424c6926edd6d87f9,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/status_code_input.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/string.upbdefs.c:a2c5033be77d2893997d,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/string.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/struct.upbdefs.c:e02e670e55cea16b6327,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/struct.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/value.upbdefs.c:0253e1d6ccce169a032c,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/matcher/v3/value.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/metadata/v3/metadata.upbdefs.c:e970b837c080bda82df4,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/metadata/v3/metadata.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/tracing/v3/custom_tag.upbdefs.c:d0ba21674ca4bd932da2,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/tracing/v3/custom_tag.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/hash_policy.upbdefs.c:25dd9d79edff8538ebcf,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/hash_policy.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/http.upbdefs.c:fdda687d0d5d81a817be,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/http.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/http_status.upbdefs.c:bcc7f1b4e2eb56156ad9,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/http_status.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/percent.upbdefs.c:c72e2d86172f37e6a4ed,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/percent.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/range.upbdefs.c:c8b3a90a6a803922166d,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/range.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/ratelimit_strategy.upbdefs.c:1d20dacebf6161944a06,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/ratelimit_strategy.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/ratelimit_unit.upbdefs.c:095fa908aa87ba125993,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/ratelimit_unit.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/semantic_version.upbdefs.c:43a6fc6dee9d896d4888,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/semantic_version.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/token_bucket.upbdefs.c:1ca61111c94d02845a44,external/grpc-grpc/src/core/ext/upbdefs-gen/envoy/type/v3/token_bucket.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/annotations.upbdefs.c:42743aea0ff02a374848,external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/annotations.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/expr/v1alpha1/checked.upbdefs.c:72f76fe3ea5e048dd45c,external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/expr/v1alpha1/checked.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/expr/v1alpha1/syntax.upbdefs.c:b261cafc1871463dd952,external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/expr/v1alpha1/syntax.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/http.upbdefs.c:24d60bc46f42d0bcb5e7,external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/http.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/httpbody.upbdefs.c:dea1ed7c8bd44b6dab43,external/grpc-grpc/src/core/ext/upbdefs-gen/google/api/httpbody.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/any.upbdefs.c:f53605f6035eb5fca586,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/any.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/descriptor.upbdefs.c:0aa197f8c4603c213032,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/descriptor.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/duration.upbdefs.c:86027bbe6eaf12f3835e,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/duration.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/empty.upbdefs.c:8ecc249535d287ef6702,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/empty.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/struct.upbdefs.c:b96f7d27d728d40d7c5d,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/struct.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/timestamp.upbdefs.c:d1c3dfec9ae21738f4dc,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/timestamp.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/wrappers.upbdefs.c:375ebf0acf98c60f21f3,external/grpc-grpc/src/core/ext/upbdefs-gen/google/protobuf/wrappers.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/google/rpc/status.upbdefs.c:cf1098361960ebff4e80,external/grpc-grpc/src/core/ext/upbdefs-gen/google/rpc/status.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/opencensus/proto/trace/v1/trace_config.upbdefs.c:6459bc7f7cf2feae7bbb,external/grpc-grpc/src/core/ext/upbdefs-gen/opencensus/proto/trace/v1/trace_config.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/src/proto/grpc/lookup/v1/rls_config.upbdefs.c:efb5326566e4499a9666,external/grpc-grpc/src/core/ext/upbdefs-gen/src/proto/grpc/lookup/v1/rls_config.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/migrate.upbdefs.c:fd31518534cc65d6ad40,external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/migrate.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/security.upbdefs.c:5900f2b353d35dbf2c12,external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/security.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/sensitive.upbdefs.c:e5680daebd8b1c2623f2,external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/sensitive.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/status.upbdefs.c:fd63b02d7f943b5d3434,external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/status.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/versioning.upbdefs.c:4d61c578eaae821e5e59,external/grpc-grpc/src/core/ext/upbdefs-gen/udpa/annotations/versioning.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/validate/validate.upbdefs.c:a3795c6733b84da40e73,external/grpc-grpc/src/core/ext/upbdefs-gen/validate/validate.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/migrate.upbdefs.c:2eed399a3b8f4dfe5406,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/migrate.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/security.upbdefs.c:527fd74e9bc02e0d55ba,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/security.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/sensitive.upbdefs.c:a5dae9dfa2ad7da2d642,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/sensitive.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/status.upbdefs.c:6d3637b7a160b0aea0d3,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/status.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/versioning.upbdefs.c:bb7797b6d828001b7f00,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/annotations/v3/versioning.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/authority.upbdefs.c:6f0d1d28c439ab29bcce,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/authority.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/cidr.upbdefs.c:2a5d0f5697cb2e5f79d0,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/cidr.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/collection_entry.upbdefs.c:129d0f727bf18019e56d,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/collection_entry.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/context_params.upbdefs.c:f2692ee77899abe9c7b6,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/context_params.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/extension.upbdefs.c:7d50b6b896792139eba2,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/extension.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource.upbdefs.c:c12a63ce02cf3220effd,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource_locator.upbdefs.c:d00b54c4c25830c091a3,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource_locator.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource_name.upbdefs.c:9c5a55a6ba2f3cb622e9,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/core/v3/resource_name.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/cel.upbdefs.c:d91d2b66daf63077dbb8,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/cel.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/domain.upbdefs.c:b257992ac1ad477fa80a,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/domain.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/http_inputs.upbdefs.c:c2c6792f2b428529e3a4,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/http_inputs.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/ip.upbdefs.c:87bf5a644713bbf1ce9d,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/ip.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/matcher.upbdefs.c:f1cb29531e6fa9b24db8,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/matcher.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/range.upbdefs.c:aa312bfb98e8172439ef,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/range.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/regex.upbdefs.c:980623c35f006e834370,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/regex.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/string.upbdefs.c:c34e777db9a21cab024e,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/matcher/v3/string.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/cel.upbdefs.c:f4dab7bbbfeb089cb420,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/cel.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/range.upbdefs.c:75a9799a98394ae5742a,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/range.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/typed_struct.upbdefs.c:8b16481f4be0a1b260ee,external/grpc-grpc/src/core/ext/upbdefs-gen/xds/type/v3/typed_struct.upbdefs.c,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/certificate_provider_store.cc:d24282a20d4738503319,external/grpc-grpc/src/core/ext/xds/certificate_provider_store.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.cc:bba560b55d46ddc3c217,external/grpc-grpc/src/core/ext/xds/file_watcher_certificate_provider_factory.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_api.cc:a390d356de850082a76b,external/grpc-grpc/src/core/ext/xds/xds_api.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_audit_logger_registry.cc:7331df8cdd4816968475,external/grpc-grpc/src/core/ext/xds/xds_audit_logger_registry.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_bootstrap.cc:67138c5d29fe595dd5d6,external/grpc-grpc/src/core/ext/xds/xds_bootstrap.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_bootstrap_grpc.cc:12366292941dd9244211,external/grpc-grpc/src/core/ext/xds/xds_bootstrap_grpc.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_certificate_provider.cc:ed764fd5de0e042ae9bb,external/grpc-grpc/src/core/ext/xds/xds_certificate_provider.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_channel_stack_modifier.cc:3c13d876e71d005b60db,external/grpc-grpc/src/core/ext/xds/xds_channel_stack_modifier.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_client.cc:7ada4f96d3e425ca4e03,external/grpc-grpc/src/core/ext/xds/xds_client.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_client_grpc.cc:566d04a5983708f2e3e2,external/grpc-grpc/src/core/ext/xds/xds_client_grpc.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_client_stats.cc:f4a96a84c9553518dfe4,external/grpc-grpc/src/core/ext/xds/xds_client_stats.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_cluster.cc:8289f46d716ca10eaf3b,external/grpc-grpc/src/core/ext/xds/xds_cluster.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_cluster_specifier_plugin.cc:42cd384f1c41733f0268,external/grpc-grpc/src/core/ext/xds/xds_cluster_specifier_plugin.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_common_types.cc:9c30e9555be2b28fada8,external/grpc-grpc/src/core/ext/xds/xds_common_types.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_endpoint.cc:a483903fc939d33dab56,external/grpc-grpc/src/core/ext/xds/xds_endpoint.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_health_status.cc:c7946a3779231b11b210,external/grpc-grpc/src/core/ext/xds/xds_health_status.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_http_fault_filter.cc:80c5e47bcfd43a8e0ef7,external/grpc-grpc/src/core/ext/xds/xds_http_fault_filter.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_http_filters.cc:056449f6a3ce74c5246f,external/grpc-grpc/src/core/ext/xds/xds_http_filters.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_http_rbac_filter.cc:879b46703ab1e2df6996,external/grpc-grpc/src/core/ext/xds/xds_http_rbac_filter.cc,ours_only_input,released_ours_result,1,0,1,,
Android,android:external/grpc-grpc/src/core/ext/xds/xds_http_stateful_session_filter.cc:decbad2ae7af10a2700b,external/grpc-grpc/src/core/ext/xds/xds_http_stateful_session_filter.cc,ours_only_input,released_ours_result,1,0,1,,
